Marker	Genotype	Morex	Steptoe
hor2	dh083	0.998381	0.001619
hor2	dh084	0	1
hor2	dh085	1	0
hor2	dh086	0	1
hor2	dh087	0	1
hor2	dh088	1	0
hor2	dh089	1	0
hor2	dh090	0	1
hor2	dh091	0	1
hor2	dh092	0	1
hor2	dh093	0	1
hor2	dh094	0	1
hor2	dh095	0	1
hor2	dh096	1	0
hor2	dh097	0	1
hor2	dh098	0	1
hor2	dh099	0	1
hor2	dh100	0.945238	0.054762
hor2	dh101	0	1
hor2	dh102	1	0
hor2	dh103	0	1
hor2	dh104	1	0
hor2	dh105	0	1
hor2	dh106	0	1
hor2	dh107	0	1
hor2	dh108	0	1
hor2	dh109	0	1
hor2	dh110	1	0
hor2	dh111	1	0
hor2	dh112	1	0
hor2	dh113	0	1
hor2	dh114	0	1
hor2	dh115	0	1
hor2	dh116	1	0
hor2	dh117	1	0
hor2	dh118	1	0
hor2	dh119	0	1
hor2	dh120	0	1
hor2	dh121	1	0
hor2	dh122	0	1
hor2	dh123	1	0
hor2	dh124	1	0
hor2	dh125	0	1
hor2	dh126	0	1
hor2	dh127	0	1
hor2	dh128	1	0
hor2	dh129	0	1
hor2	dh130	1	0
hor2	dh131	1	0
hor2	dh132	1	0
hor2	dh133	1	0
hor2	dh134	1	0
hor2	dh135	1	0
hor2	dh136	1	0
hor2	dh137	1	0
hor2	dh138	0	1
hor2	dh139	1	0
hor2	dh140	0	1
hor2	dh141	1	0
hor2	dh142	0	1
hor2	dh143	0	1
hor2	dh144	0	1
hor2	dh145	1	0
hor2	dh146	1	0
hor2	dh147	0	1
hor2	dh148	0	1
hor2	dh149	1	0
hor2	dh150	0.945238	0.054762
MWG036A	dh001	1	0
MWG036A	dh002	0	1
MWG036A	dh003	1	0
MWG036A	dh004	0	1
MWG036A	dh005	0	1
MWG036A	dh006	1	0
MWG036A	dh007	0	1
MWG036A	dh008	1	0
MWG036A	dh009	0	1
MWG036A	dh010	0	1
MWG036A	dh011	1	0
MWG036A	dh012	0	1
MWG036A	dh013	0	1
MWG036A	dh014	0	1
MWG036A	dh015	0	1
MWG036A	dh016	1	0
MWG036A	dh017	1	0
MWG036A	dh018	0	1
MWG036A	dh019	0	1
MWG036A	dh020	0	1
MWG036A	dh021	1	0
MWG036A	dh022	0	1
MWG036A	dh023	1	0
MWG036A	dh024	0	1
MWG036A	dh025	0	1
MWG036A	dh026	1	0
MWG036A	dh027	1	0
MWG036A	dh028	1	0
MWG036A	dh029	0	1
MWG036A	dh030	0	1
MWG036A	dh031	1	0
MWG036A	dh032	1	0
MWG036A	dh033	1	0
MWG036A	dh034	1	0
MWG036A	dh035	1	0
MWG036A	dh036	0	1
MWG036A	dh037	1	0
MWG036A	dh038	0	1
MWG036A	dh039	0	1
MWG036A	dh040	1	0
MWG036A	dh041	0	1
MWG036A	dh042	0	1
MWG036A	dh043	1	0
MWG036A	dh044	1	0
MWG036A	dh045	0	1
MWG036A	dh046	1	0
MWG036A	dh047	0	1
MWG036A	dh048	0	1
MWG036A	dh049	1	0
MWG036A	dh050	1	0
MWG036A	dh051	1	0
MWG036A	dh052	1	0
MWG036A	dh053	0	1
MWG036A	dh054	1	0
MWG036A	dh055	0	1
MWG036A	dh056	0	1
MWG036A	dh057	1	0
MWG036A	dh058	0	1
MWG036A	dh059	0	1
MWG036A	dh060	0	1
MWG036A	dh061	1	0
MWG036A	dh062	0	1
MWG036A	dh063	0	1
MWG036A	dh064	0	1
MWG036A	dh065	1	0
MWG036A	dh066	1	0
MWG036A	dh067	1	0
MWG036A	dh068	1	0
MWG036A	dh069	1	0
MWG036A	dh070	0	1
MWG036A	dh071	0	1
MWG036A	dh072	0	1
MWG036A	dh073	0	1
MWG036A	dh074	1	0
MWG036A	dh075	0	1
MWG036A	dh076	1	0
MWG036A	dh077	0	1
MWG036A	dh078	0	1
MWG036A	dh079	1	0
MWG036A	dh080	0	1
MWG036A	dh081	1	0
MWG036A	dh082	0	1
MWG036A	dh083	1	0
MWG036A	dh084	0	1
MWG036A	dh085	1	0
MWG036A	dh086	0	1
MWG036A	dh087	0	1
MWG036A	dh088	1	0
MWG036A	dh089	1	0
MWG036A	dh090	1	0
MWG036A	dh091	0	1
MWG036A	dh092	0	1
MWG036A	dh093	0	1
MWG036A	dh094	0	1
MWG036A	dh095	0	1
MWG036A	dh096	1	0
MWG036A	dh097	0	1
MWG036A	dh098	0	1
MWG036A	dh099	0	1
MWG036A	dh100	1	0
MWG036A	dh101	0	1
MWG036A	dh102	1	0
MWG036A	dh103	0	1
MWG036A	dh104	1	0
MWG036A	dh105	0	1
MWG036A	dh106	0	1
MWG036A	dh107	0	1
MWG036A	dh108	0	1
MWG036A	dh109	0	1
MWG036A	dh110	1	0
MWG036A	dh111	1	0
MWG036A	dh112	1	0
MWG036A	dh113	0	1
MWG036A	dh114	0	1
MWG036A	dh115	0	1
MWG036A	dh116	0	1
MWG036A	dh117	1	0
MWG036A	dh118	1	0
MWG036A	dh119	0	1
MWG036A	dh120	1	0
MWG036A	dh121	1	0
MWG036A	dh122	0	1
MWG036A	dh123	1	0
MWG036A	dh124	1	0
MWG036A	dh125	0	1
MWG036A	dh126	0	1
MWG036A	dh127	0	1
MWG036A	dh128	1	0
MWG036A	dh129	1	0
MWG036A	dh130	1	0
MWG036A	dh131	1	0
MWG036A	dh132	1	0
MWG036A	dh133	1	0
MWG036A	dh134	1	0
MWG036A	dh135	1	0
MWG036A	dh136	1	0
MWG036A	dh137	1	0
MWG036A	dh138	0	1
MWG036A	dh139	1	0
MWG036A	dh140	0	1
MWG036A	dh141	1	0
MWG036A	dh142	1	0
MWG036A	dh143	0	1
MWG036A	dh144	0	1
MWG036A	dh145	1	0
MWG036A	dh146	1	0
MWG036A	dh147	0	1
MWG036A	dh148	0	1
MWG036A	dh149	1	0
MWG036A	dh150	1	0
MWG837	dh001	1	0
MWG837	dh002	0	1
MWG837	dh003	1	0
MWG837	dh004	0	1
MWG837	dh005	0	1
MWG837	dh006	1	0
MWG837	dh007	0	1
MWG837	dh008	1	0
MWG837	dh009	0	1
MWG837	dh010	0	1
MWG837	dh011	1	0
MWG837	dh012	0	1
MWG837	dh013	0	1
MWG837	dh014	0	1
MWG837	dh015	0	1
MWG837	dh016	1	0
MWG837	dh017	1	0
MWG837	dh018	0	1
MWG837	dh019	0	1
MWG837	dh020	0	1
MWG837	dh021	1	0
MWG837	dh022	0	1
MWG837	dh023	1	0
MWG837	dh024	0	1
MWG837	dh025	0	1
MWG837	dh026	1	0
MWG837	dh027	1	0
MWG837	dh028	1	0
MWG837	dh029	0	1
MWG837	dh030	0	1
MWG837	dh031	1	0
MWG837	dh032	0	1
MWG837	dh033	1	0
MWG837	dh034	1	0
MWG837	dh035	1	0
MWG837	dh036	0	1
MWG837	dh037	1	0
MWG837	dh038	0	1
MWG837	dh039	0	1
MWG837	dh040	0	1
MWG837	dh041	1	0
MWG837	dh042	0	1
MWG837	dh043	1	0
MWG837	dh044	1	0
MWG837	dh045	0	1
MWG837	dh046	1	0
MWG837	dh047	0	1
MWG837	dh048	0	1
MWG837	dh049	1	0
MWG837	dh050	1	0
MWG837	dh051	0	1
MWG837	dh052	1	0
MWG837	dh053	0	1
MWG837	dh054	0	1
MWG837	dh055	0	1
MWG837	dh056	0	1
MWG837	dh057	1	0
MWG837	dh058	0	1
MWG837	dh059	0	1
MWG837	dh060	0	1
MWG837	dh061	1	0
MWG837	dh062	0	1
MWG837	dh063	0	1
MWG837	dh064	0	1
MWG837	dh065	1	0
MWG837	dh066	1	0
MWG837	dh067	1	0
MWG837	dh068	1	0
MWG837	dh069	1	0
MWG837	dh070	0	1
MWG837	dh071	0	1
MWG837	dh072	0	1
MWG837	dh073	0	1
MWG837	dh074	1	0
MWG837	dh075	0	1
MWG837	dh076	1	0
MWG837	dh077	0	1
MWG837	dh078	0	1
MWG837	dh079	1	0
MWG837	dh080	0	1
MWG837	dh081	1	0
MWG837	dh082	0	1
MWG837	dh083	0	1
MWG837	dh084	0	1
MWG837	dh085	1	0
MWG837	dh086	0	1
MWG837	dh087	0	1
MWG837	dh088	1	0
MWG837	dh089	1	0
MWG837	dh090	1	0
MWG837	dh091	0	1
MWG837	dh092	0	1
MWG837	dh093	0	1
MWG837	dh094	0	1
MWG837	dh095	0	1
MWG837	dh096	1	0
MWG837	dh097	0	1
MWG837	dh098	0	1
MWG837	dh099	0	1
MWG837	dh100	1	0
MWG837	dh101	1	0
MWG837	dh102	1	0
MWG837	dh103	0	1
MWG837	dh104	1	0
MWG837	dh105	0	1
MWG837	dh106	0	1
MWG837	dh107	0	1
MWG837	dh108	0	1
MWG837	dh109	0	1
MWG837	dh110	1	0
MWG837	dh111	1	0
MWG837	dh112	1	0
MWG837	dh113	0	1
MWG837	dh114	0	1
MWG837	dh115	0	1
MWG837	dh116	0	1
MWG837	dh117	1	0
MWG837	dh118	1	0
MWG837	dh119	0	1
MWG837	dh120	1	0
MWG837	dh121	1	0
MWG837	dh122	0	1
MWG837	dh123	1	0
MWG837	dh124	1	0
MWG837	dh125	0	1
MWG837	dh126	0	1
MWG837	dh127	0	1
MWG837	dh128	1	0
MWG837	dh129	1	0
MWG837	dh130	1	0
MWG837	dh131	1	0
MWG837	dh132	1	0
MWG837	dh133	1	0
MWG837	dh134	1	0
MWG837	dh135	1	0
MWG837	dh136	1	0
MWG837	dh137	1	0
MWG837	dh138	0	1
MWG837	dh139	1	0
MWG837	dh140	0	1
MWG837	dh141	1	0
MWG837	dh142	1	0
MWG837	dh143	0	1
MWG837	dh144	0	1
MWG837	dh145	1	0
MWG837	dh146	1	0
MWG837	dh147	0	1
MWG837	dh148	0	1
MWG837	dh149	1	0
MWG837	dh150	1	0
Hor1	dh001	1	0
Hor1	dh002	0	1
Hor1	dh003	1	0
Hor1	dh004	0	1
Hor1	dh005	1	0
Hor1	dh006	1	0
Hor1	dh007	0	1
Hor1	dh008	1	0
Hor1	dh009	0	1
Hor1	dh010	0	1
Hor1	dh011	1	0
Hor1	dh012	0	1
Hor1	dh013	0	1
Hor1	dh014	0	1
Hor1	dh015	0	1
Hor1	dh016	1	0
Hor1	dh017	1	0
Hor1	dh018	0	1
Hor1	dh019	0	1
Hor1	dh020	0	1
Hor1	dh021	1	0
Hor1	dh022	0	1
Hor1	dh023	1	0
Hor1	dh024	0	1
Hor1	dh025	0	1
Hor1	dh026	1	0
Hor1	dh027	1	0
Hor1	dh028	1	0
Hor1	dh029	0	1
Hor1	dh030	0	1
Hor1	dh031	1	0
Hor1	dh032	0	1
Hor1	dh033	1	0
Hor1	dh034	1	0
Hor1	dh035	1	0
Hor1	dh036	0	1
Hor1	dh037	1	0
Hor1	dh038	0	1
Hor1	dh039	0	1
Hor1	dh040	0	1
Hor1	dh041	1	0
Hor1	dh042	0	1
Hor1	dh043	1	0
Hor1	dh044	1	0
Hor1	dh045	0	1
Hor1	dh046	1	0
Hor1	dh047	0	1
Hor1	dh048	0	1
Hor1	dh049	1	0
Hor1	dh050	1	0
Hor1	dh051	0	1
Hor1	dh052	1	0
Hor1	dh053	0	1
Hor1	dh054	0	1
Hor1	dh055	0	1
Hor1	dh056	0	1
Hor1	dh057	1	0
Hor1	dh058	0	1
Hor1	dh059	0	1
Hor1	dh060	0	1
Hor1	dh061	1	0
Hor1	dh062	0	1
Hor1	dh063	0	1
Hor1	dh064	0	1
Hor1	dh065	1	0
Hor1	dh066	1	0
Hor1	dh067	1	0
Hor1	dh068	1	0
Hor1	dh069	1	0
Hor1	dh070	0	1
Hor1	dh071	0	1
Hor1	dh072	0	1
Hor1	dh073	0	1
Hor1	dh074	1	0
Hor1	dh075	0	1
Hor1	dh076	1	0
Hor1	dh077	0	1
Hor1	dh078	0	1
Hor1	dh079	1	0
Hor1	dh080	0	1
Hor1	dh081	1	0
Hor1	dh082	0	1
Hor1	dh083	0	1
Hor1	dh084	1	0
Hor1	dh085	1	0
Hor1	dh086	0	1
Hor1	dh087	0	1
Hor1	dh088	1	0
Hor1	dh089	1	0
Hor1	dh090	1	0
Hor1	dh091	0	1
Hor1	dh092	0	1
Hor1	dh093	0	1
Hor1	dh094	0	1
Hor1	dh095	0	1
Hor1	dh096	1	0
Hor1	dh097	0	1
Hor1	dh098	0	1
Hor1	dh099	0	1
Hor1	dh100	1	0
Hor1	dh101	1	0
Hor1	dh102	1	0
Hor1	dh103	0	1
Hor1	dh104	1	0
Hor1	dh105	0	1
Hor1	dh106	0	1
Hor1	dh107	0	1
Hor1	dh108	0	1
Hor1	dh109	0	1
Hor1	dh110	1	0
Hor1	dh111	1	0
Hor1	dh112	1	0
Hor1	dh113	0	1
Hor1	dh114	0	1
Hor1	dh115	0	1
Hor1	dh116	0	1
Hor1	dh117	1	0
Hor1	dh118	1	0
Hor1	dh119	0	1
Hor1	dh120	1	0
Hor1	dh121	1	0
Hor1	dh122	0	1
Hor1	dh123	1	0
Hor1	dh124	1	0
Hor1	dh125	0	1
Hor1	dh126	0	1
Hor1	dh127	0	1
Hor1	dh128	1	0
Hor1	dh129	1	0
Hor1	dh130	1	0
Hor1	dh131	1	0
Hor1	dh132	1	0
Hor1	dh133	1	0
Hor1	dh134	1	0
Hor1	dh135	1	0
Hor1	dh136	1	0
Hor1	dh137	1	0
Hor1	dh138	0	1
Hor1	dh139	1	0
Hor1	dh140	0	1
Hor1	dh141	1	0
Hor1	dh142	0	1
Hor1	dh143	0	1
Hor1	dh144	0	1
Hor1	dh145	1	0
Hor1	dh146	1	0
Hor1	dh147	0	1
Hor1	dh148	0	1
Hor1	dh149	1	0
Hor1	dh150	1	0
ABA004	dh001	0	1
ABA004	dh002	0	1
ABA004	dh003	1	0
ABA004	dh004	0	1
ABA004	dh005	1	0
ABA004	dh006	1	0
ABA004	dh007	0	1
ABA004	dh008	1	0
ABA004	dh009	0	1
ABA004	dh010	0	1
ABA004	dh011	1	0
ABA004	dh012	0	1
ABA004	dh013	0	1
ABA004	dh014	0	1
ABA004	dh015	0	1
ABA004	dh016	1	0
ABA004	dh017	1	0
ABA004	dh018	0	1
ABA004	dh019	0	1
ABA004	dh020	0	1
ABA004	dh021	1	0
ABA004	dh022	0	1
ABA004	dh023	0	1
ABA004	dh024	0	1
ABA004	dh025	0	1
ABA004	dh026	1	0
ABA004	dh027	1	0
ABA004	dh028	0	1
ABA004	dh029	0	1
ABA004	dh030	0	1
ABA004	dh031	1	0
ABA004	dh032	0	1
ABA004	dh033	1	0
ABA004	dh034	1	0
ABA004	dh035	1	0
ABA004	dh036	0	1
ABA004	dh037	1	0
ABA004	dh038	0	1
ABA004	dh039	0	1
ABA004	dh040	0	1
ABA004	dh041	1	0
ABA004	dh042	0	1
ABA004	dh043	1	0
ABA004	dh044	1	0
ABA004	dh045	0	1
ABA004	dh046	1	0
ABA004	dh047	0	1
ABA004	dh048	0	1
ABA004	dh049	1	0
ABA004	dh050	1	0
ABA004	dh051	0	1
ABA004	dh052	1	0
ABA004	dh053	0	1
ABA004	dh054	0	1
ABA004	dh055	0	1
ABA004	dh056	0	1
ABA004	dh057	1	0
ABA004	dh058	0	1
ABA004	dh059	0	1
ABA004	dh060	0	1
ABA004	dh061	1	0
ABA004	dh062	0	1
ABA004	dh063	0	1
ABA004	dh064	0	1
ABA004	dh065	1	0
ABA004	dh066	1	0
ABA004	dh067	0	1
ABA004	dh068	1	0
ABA004	dh069	1	0
ABA004	dh070	0	1
ABA004	dh071	0	1
ABA004	dh072	0	1
ABA004	dh073	0	1
ABA004	dh074	0	1
ABA004	dh075	0	1
ABA004	dh076	0	1
ABA004	dh077	0	1
ABA004	dh078	0	1
ABA004	dh079	1	0
ABA004	dh080	0	1
ABA004	dh081	1	0
ABA004	dh082	0	1
ABA004	dh083	0	1
ABA004	dh084	1	0
ABA004	dh085	1	0
ABA004	dh086	0	1
ABA004	dh087	0	1
ABA004	dh088	1	0
ABA004	dh089	0.558028	0.441972
ABA004	dh090	1	0
ABA004	dh091	0	1
ABA004	dh092	0	1
ABA004	dh093	0	1
ABA004	dh094	0	1
ABA004	dh095	0	1
ABA004	dh096	1	0
ABA004	dh097	0	1
ABA004	dh098	0	1
ABA004	dh099	0	1
ABA004	dh100	1	0
ABA004	dh101	1	0
ABA004	dh102	1	0
ABA004	dh103	0	1
ABA004	dh104	1	0
ABA004	dh105	0	1
ABA004	dh106	0	1
ABA004	dh107	0	1
ABA004	dh108	0	1
ABA004	dh109	0	1
ABA004	dh110	1	0
ABA004	dh111	1	0
ABA004	dh112	1	0
ABA004	dh113	0	1
ABA004	dh114	0	1
ABA004	dh115	0	1
ABA004	dh116	0	1
ABA004	dh117	0.558028	0.441972
ABA004	dh118	0.558028	0.441972
ABA004	dh119	0	1
ABA004	dh120	1	0
ABA004	dh121	1	0
ABA004	dh122	0	1
ABA004	dh123	1	0
ABA004	dh124	1	0
ABA004	dh125	0	1
ABA004	dh126	0	1
ABA004	dh127	0	1
ABA004	dh128	1	0
ABA004	dh129	1	0
ABA004	dh130	1	0
ABA004	dh131	0.558028	0.441972
ABA004	dh132	0	1
ABA004	dh133	0.558028	0.441972
ABA004	dh134	1	0
ABA004	dh135	1	0
ABA004	dh136	1	0
ABA004	dh137	1	0
ABA004	dh138	0	1
ABA004	dh139	1	0
ABA004	dh140	0	1
ABA004	dh141	1	0
ABA004	dh142	0	1
ABA004	dh143	0	1
ABA004	dh144	0	1
ABA004	dh145	0.558028	0.441972
ABA004	dh146	0	1
ABA004	dh147	0	1
ABA004	dh148	0	1
ABA004	dh149	1	0
ABA004	dh150	1	0
cdo99	dh001	0	1
cdo99	dh002	0.606286	0.393714
cdo99	dh003	1	0
cdo99	dh004	1	0
cdo99	dh005	1	0
cdo99	dh006	1	0
cdo99	dh007	0	1
cdo99	dh008	1	0
cdo99	dh009	0	1
cdo99	dh010	0	1
cdo99	dh011	1	0
cdo99	dh012	0.00532	0.99468
cdo99	dh013	0	1
cdo99	dh014	0	1
cdo99	dh015	0.606286	0.393714
cdo99	dh016	0.99468	0.00532
cdo99	dh017	1	0
cdo99	dh018	0.00532	0.99468
cdo99	dh019	0.00532	0.99468
cdo99	dh020	0	1
cdo99	dh021	0.99468	0.00532
cdo99	dh022	0	1
cdo99	dh023	0	1
cdo99	dh024	0	1
cdo99	dh025	0	1
cdo99	dh026	0.99468	0.00532
cdo99	dh027	0.99468	0.00532
cdo99	dh028	0	1
cdo99	dh029	0	1
cdo99	dh030	0	1
cdo99	dh031	1	0
cdo99	dh032	0	1
cdo99	dh033	1	0
cdo99	dh034	1	0
cdo99	dh035	1	0
cdo99	dh036	0	1
cdo99	dh037	0	1
cdo99	dh038	0	1
cdo99	dh039	0	1
cdo99	dh040	0	1
cdo99	dh041	1	0
cdo99	dh042	0	1
cdo99	dh043	1	0
cdo99	dh044	1	0
cdo99	dh045	0	1
cdo99	dh046	1	0
cdo99	dh047	0	1
cdo99	dh048	0	1
cdo99	dh049	1	0
cdo99	dh050	1	0
cdo99	dh051	0	1
cdo99	dh052	0	1
cdo99	dh053	0	1
cdo99	dh054	0	1
cdo99	dh055	0	1
cdo99	dh056	0	1
cdo99	dh057	1	0
cdo99	dh058	0	1
cdo99	dh059	0	1
cdo99	dh060	0	1
cdo99	dh061	1	0
cdo99	dh062	1	0
cdo99	dh063	0	1
cdo99	dh064	0	1
cdo99	dh065	1	0
cdo99	dh066	0	1
cdo99	dh067	0	1
cdo99	dh068	1	0
cdo99	dh069	1	0
cdo99	dh070	0	1
cdo99	dh071	0	1
cdo99	dh072	0	1
cdo99	dh073	0	1
cdo99	dh074	0	1
cdo99	dh075	0	1
cdo99	dh076	0	1
cdo99	dh077	0	1
cdo99	dh078	0	1
cdo99	dh079	1	0
cdo99	dh080	0	1
cdo99	dh081	1	0
cdo99	dh082	0.00532	0.99468
cdo99	dh083	0	1
cdo99	dh084	1	0
cdo99	dh085	1	0
cdo99	dh086	0	1
cdo99	dh087	0	1
cdo99	dh088	0.99468	0.00532
cdo99	dh089	0	1
cdo99	dh090	1	0
cdo99	dh091	0	1
cdo99	dh092	1	0
cdo99	dh093	0	1
cdo99	dh094	0	1
cdo99	dh095	0	1
cdo99	dh096	1	0
cdo99	dh097	0	1
cdo99	dh098	0	1
cdo99	dh099	0	1
cdo99	dh100	1	0
cdo99	dh101	1	0
cdo99	dh102	1	0
cdo99	dh103	0	1
cdo99	dh104	1	0
cdo99	dh105	0	1
cdo99	dh106	0	1
cdo99	dh107	0	1
cdo99	dh108	0	1
cdo99	dh109	0	1
cdo99	dh110	1	0
cdo99	dh111	1	0
cdo99	dh112	1	0
cdo99	dh113	0	1
cdo99	dh114	0	1
cdo99	dh115	0	1
cdo99	dh116	0	1
cdo99	dh117	0	1
cdo99	dh118	0	1
cdo99	dh119	0	1
cdo99	dh120	1	0
cdo99	dh121	1	0
cdo99	dh122	0	1
cdo99	dh123	1	0
cdo99	dh124	1	0
cdo99	dh125	0	1
cdo99	dh126	0	1
cdo99	dh127	0	1
cdo99	dh128	1	0
cdo99	dh129	1	0
cdo99	dh130	1	0
cdo99	dh131	0	1
cdo99	dh132	0	1
cdo99	dh133	0	1
cdo99	dh134	0	1
cdo99	dh135	1	0
cdo99	dh136	1	0
cdo99	dh137	1	0
cdo99	dh138	0	1
cdo99	dh139	1	0
cdo99	dh140	0	1
cdo99	dh141	0	1
cdo99	dh142	0	1
cdo99	dh143	0	1
cdo99	dh144	0	1
cdo99	dh145	0	1
cdo99	dh146	1	0
cdo99	dh147	0	1
cdo99	dh148	0	1
cdo99	dh149	1	0
cdo99	dh150	1	0
ABG053	dh001	0	1
ABG053	dh002	1	0
ABG053	dh003	1	0
ABG053	dh004	1	0
ABG053	dh005	1	0
ABG053	dh006	1	0
ABG053	dh007	0	1
ABG053	dh008	1	0
ABG053	dh009	0	1
ABG053	dh010	0	1
ABG053	dh011	1	0
ABG053	dh012	0	1
ABG053	dh013	0	1
ABG053	dh014	0	1
ABG053	dh015	1	0
ABG053	dh016	1	0
ABG053	dh017	1	0
ABG053	dh018	0	1
ABG053	dh019	0	1
ABG053	dh020	0	1
ABG053	dh021	1	0
ABG053	dh022	0	1
ABG053	dh023	0	1
ABG053	dh024	0	1
ABG053	dh025	0	1
ABG053	dh026	1	0
ABG053	dh027	1	0
ABG053	dh028	0	1
ABG053	dh029	0	1
ABG053	dh030	0	1
ABG053	dh031	1	0
ABG053	dh032	0	1
ABG053	dh033	1	0
ABG053	dh034	1	0
ABG053	dh035	1	0
ABG053	dh036	0	1
ABG053	dh037	0	1
ABG053	dh038	0	1
ABG053	dh039	0	1
ABG053	dh040	0	1
ABG053	dh041	1	0
ABG053	dh042	0	1
ABG053	dh043	1	0
ABG053	dh044	1	0
ABG053	dh045	0	1
ABG053	dh046	1	0
ABG053	dh047	0	1
ABG053	dh048	0	1
ABG053	dh049	0	1
ABG053	dh050	1	0
ABG053	dh051	0	1
ABG053	dh052	0	1
ABG053	dh053	0	1
ABG053	dh054	0	1
ABG053	dh055	0	1
ABG053	dh056	0	1
ABG053	dh057	1	0
ABG053	dh058	0	1
ABG053	dh059	0	1
ABG053	dh060	0	1
ABG053	dh061	1	0
ABG053	dh062	1	0
ABG053	dh063	0	1
ABG053	dh064	0	1
ABG053	dh065	1	0
ABG053	dh066	0	1
ABG053	dh067	0	1
ABG053	dh068	1	0
ABG053	dh069	1	0
ABG053	dh070	0	1
ABG053	dh071	0	1
ABG053	dh072	1	0
ABG053	dh073	0	1
ABG053	dh074	0	1
ABG053	dh075	0	1
ABG053	dh076	0	1
ABG053	dh077	0	1
ABG053	dh078	0	1
ABG053	dh079	1	0
ABG053	dh080	0	1
ABG053	dh081	1	0
ABG053	dh082	0	1
ABG053	dh083	0	1
ABG053	dh084	1	0
ABG053	dh085	1	0
ABG053	dh086	0	1
ABG053	dh087	0	1
ABG053	dh088	1	0
ABG053	dh089	0	1
ABG053	dh090	1	0
ABG053	dh091	0	1
ABG053	dh092	1	0
ABG053	dh093	0	1
ABG053	dh094	0	1
ABG053	dh095	1	0
ABG053	dh096	0	1
ABG053	dh097	0	1
ABG053	dh098	0	1
ABG053	dh099	0	1
ABG053	dh100	1	0
ABG053	dh101	1	0
ABG053	dh102	1	0
ABG053	dh103	0	1
ABG053	dh104	1	0
ABG053	dh105	0	1
ABG053	dh106	0	1
ABG053	dh107	0	1
ABG053	dh108	0	1
ABG053	dh109	0	1
ABG053	dh110	1	0
ABG053	dh111	1	0
ABG053	dh112	1	0
ABG053	dh113	0	1
ABG053	dh114	0.517506	0.482494
ABG053	dh115	0	1
ABG053	dh116	0	1
ABG053	dh117	0	1
ABG053	dh118	0	1
ABG053	dh119	0	1
ABG053	dh120	1	0
ABG053	dh121	0	1
ABG053	dh122	0.517506	0.482494
ABG053	dh123	1	0
ABG053	dh124	1	0
ABG053	dh125	0	1
ABG053	dh126	0	1
ABG053	dh127	0	1
ABG053	dh128	1	0
ABG053	dh129	1	0
ABG053	dh130	0	1
ABG053	dh131	0	1
ABG053	dh132	0	1
ABG053	dh133	0	1
ABG053	dh134	0	1
ABG053	dh135	1	0
ABG053	dh136	1	0
ABG053	dh137	1	0
ABG053	dh138	0	1
ABG053	dh139	1	0
ABG053	dh140	0	1
ABG053	dh141	0	1
ABG053	dh142	0	1
ABG053	dh143	0	1
ABG053	dh144	0	1
ABG053	dh145	0	1
ABG053	dh146	0.482494	0.517506
ABG053	dh147	0.517506	0.482494
ABG053	dh148	0	1
ABG053	dh149	1	0
ABG053	dh150	1	0
Ica1	dh001	0	1
Ica1	dh002	1	0
Ica1	dh003	1	0
Ica1	dh004	1	0
Ica1	dh005	1	0
Ica1	dh006	1	0
Ica1	dh007	0	1
Ica1	dh008	1	0
Ica1	dh009	0	1
Ica1	dh010	0	1
Ica1	dh011	1	0
Ica1	dh012	0	1
Ica1	dh013	0	1
Ica1	dh014	0	1
Ica1	dh015	1	0
Ica1	dh016	1	0
Ica1	dh017	1	0
Ica1	dh018	0	1
Ica1	dh019	1	0
Ica1	dh020	1	0
Ica1	dh021	1	0
Ica1	dh022	0	1
Ica1	dh023	0	1
Ica1	dh024	0	1
Ica1	dh025	0	1
Ica1	dh026	1	0
Ica1	dh027	1	0
Ica1	dh028	0	1
Ica1	dh029	0	1
Ica1	dh030	0	1
Ica1	dh031	1	0
Ica1	dh032	0	1
Ica1	dh033	1	0
Ica1	dh034	1	0
Ica1	dh035	0	1
Ica1	dh036	0	1
Ica1	dh037	0	1
Ica1	dh038	0	1
Ica1	dh039	0	1
Ica1	dh040	0	1
Ica1	dh041	1	0
Ica1	dh042	0	1
Ica1	dh043	1	0
Ica1	dh044	1	0
Ica1	dh045	0	1
Ica1	dh046	1	0
Ica1	dh047	1	0
Ica1	dh048	0	1
Ica1	dh049	0	1
Ica1	dh050	1	0
Ica1	dh051	0	1
Ica1	dh052	0	1
Ica1	dh053	0	1
Ica1	dh054	0	1
Ica1	dh055	0	1
Ica1	dh056	0	1
Ica1	dh057	1	0
Ica1	dh058	0	1
Ica1	dh059	0	1
Ica1	dh060	0	1
Ica1	dh061	1	0
Ica1	dh062	1	0
Ica1	dh063	0	1
Ica1	dh064	0	1
Ica1	dh065	0	1
Ica1	dh066	0	1
Ica1	dh067	0	1
Ica1	dh068	1	0
Ica1	dh069	1	0
Ica1	dh070	0	1
Ica1	dh071	0	1
Ica1	dh072	1	0
Ica1	dh073	0	1
Ica1	dh074	0	1
Ica1	dh075	0	1
Ica1	dh076	0	1
Ica1	dh077	0	1
Ica1	dh078	0	1
Ica1	dh079	1	0
Ica1	dh080	1	0
Ica1	dh081	1	0
Ica1	dh082	0	1
Ica1	dh083	0	1
Ica1	dh084	1	0
Ica1	dh085	1	0
Ica1	dh086	0	1
Ica1	dh087	0	1
Ica1	dh088	1	0
Ica1	dh089	0	1
Ica1	dh090	1	0
